loss,margin,positive_reward,negative_reward,deterministic_return
0.0,0.0,0.0,0.0,-0.3847263093484723
290.31842041015625,755.2514614351094,1176.1156285479665,420.8641671128571,58.58402124561677
305.0264587402344,609.8675178289413,1919.2490029335022,1309.3814851045609,846.4126560779785
308.5067443847656,576.6074769496918,2096.0101838111877,1519.402706861496,4960.386085580596
310.3863220214844,556.1327993869781,2176.479686498642,1620.3468871116638,2191.820324888269
310.86676025390625,551.6884245872498,2231.425772666931,1679.7373480796814,5019.974432181573
311.6833801269531,539.6398289203644,2269.9826827049255,1730.3428537845612,4926.489174851554
312.309814453125,532.1601016521454,2305.395754337311,1773.2356526851654,4888.14451493058
312.3453369140625,533.2592406272888,2331.3960843086243,1798.1368436813354,5064.658172732765
312.7671813964844,524.8416080474854,2355.3041315078735,1830.4625234603882,4978.706204165483
312.7822570800781,526.2237815856934,2380.072705745697,1853.8489241600037,4969.991116671614
312.85980224609375,526.5008471012115,2391.718147754669,1865.2173006534576,4988.315398969933
313.34259033203125,519.6928491592407,2405.5239582061768,1885.831109046936,594.3237058196547
313.1264953613281,522.6611695289612,2415.9971532821655,1893.3359837532043,4944.328651082818
313.2120666503906,520.9229907989502,2431.973762512207,1911.0507717132568,4991.314759411113
313.4676208496094,519.8573749065399,2445.500579357147,1925.6432044506073,4950.7679144906515
313.55633544921875,518.1929094791412,2453.212022304535,1935.0191128253937,5067.108008259089
313.4525146484375,518.4500889778137,2464.7770133018494,1946.3269243240356,4922.861674846165
313.6195983886719,517.9713370800018,2471.715292930603,1953.7439558506012,4994.925412783215
313.92767333984375,513.6481251716614,2475.41975069046,1961.7716255187988,4988.67381345643
313.7992248535156,516.8726289272308,2484.4404258728027,1967.567796945572,4979.551951411912
313.5852966308594,517.8823683261871,2488.4985494613647,1970.6161811351776,4960.584425120236
313.8570556640625,514.7487847805023,2494.1840138435364,1979.435229063034,4937.0094653325295
314.3115539550781,509.910049200058,2500.005793571472,1990.0957443714142,4968.697481712354
313.8222961425781,512.708753824234,2508.969666004181,1996.260912179947,4943.991218933596
314.1594543457031,511.93964529037476,2503.4188175201416,1991.4791722297668,4967.844699407874
313.8259582519531,515.8067195415497,2514.741708755493,1998.9349892139435,4965.959646819969
314.26953125,509.66813468933105,2516.443672657013,2006.7755379676819,4963.556758649018
314.35223388671875,507.41234588623047,2515.27489566803,2007.8625497817993,4983.705202111802
314.3595886230469,509.2939977645874,2523.4885120391846,2014.1945142745972,5028.336461642005
314.4352111816406,506.54715609550476,2534.5765976905823,2028.0294415950775,4953.622602260428
314.57989501953125,505.6220471858978,2528.835148334503,2023.2131011486053,4981.456725627877
314.1388854980469,511.32715797424316,2544.6563811302185,2033.3292231559753,4984.835363190761
314.5279541015625,505.91778230667114,2532.9603786468506,2027.0425963401794,4970.239823530358
314.259521484375,510.5893039703369,2542.410966396332,2031.8216624259949,4975.788798765808
314.4473571777344,507.1074757575989,2550.0419821739197,2042.9345064163208,4927.078809156498
314.27801513671875,509.48835825920105,2554.1321659088135,2044.6438076496124,1068.9952730887774
314.6165771484375,505.62957215309143,2547.3683195114136,2041.7387473583221,4983.200801768174
314.3383483886719,508.19328117370605,2549.1810507774353,2040.9877696037292,4999.867188066417
314.5843505859375,505.25165033340454,2560.994836330414,2055.7431859970093,4974.145645850239
314.5664367675781,506.8675994873047,2559.3002185821533,2052.4326190948486,4960.459935289467
314.6281433105469,503.917866230011,2563.2852811813354,2059.3674149513245,4882.598129777787
314.8697204589844,501.0615134239197,2567.632474422455,2066.570960998535,4982.469419720138
314.6964111328125,503.1027936935425,2573.6055674552917,2070.5027737617493,4998.783293007758
314.50640869140625,506.78616547584534,2573.331886768341,2066.5457212924957,5015.628616835271
314.76025390625,503.0089042186737,2569.463583469391,2066.454679250717,4949.814322077574
314.38043212890625,508.1424882411957,2569.141818523407,2060.9993302822113,5020.520254871816
314.70263671875,504.3340759277344,2566.7583270072937,2062.4242510795593,4950.828860103948
314.6553955078125,504.71276903152466,2569.9972462654114,2065.2844772338867,5007.377184169626
314.8279724121094,502.11533522605896,2567.598002910614,2065.482667684555,5017.778186430206
314.9073181152344,502.0251111984253,2578.6491389274597,2076.6240277290344,4988.304248408717
314.7729797363281,503.8007686138153,2580.171407699585,2076.3706390857697,4974.926518702122
314.6810607910156,504.6789903640747,2587.9123063087463,2083.2333159446716,4992.017815508097
314.8950500488281,501.11499857902527,2585.4381713867188,2084.3231728076935,4946.013794445669
314.84136962890625,502.7755124568939,2582.9716992378235,2080.1961867809296,4949.39793886086
314.7361755371094,504.165869474411,2593.897148132324,2089.731278657913,4965.119197938036
314.6263122558594,504.73530101776123,2586.606900215149,2081.8715991973877,4940.045329001188
314.92828369140625,500.44035053253174,2585.840799808502,2085.4004492759705,4940.35858841987
314.8440246582031,502.3783481121063,2589.991683483124,2087.6133353710175,4984.761832608092
314.5733642578125,505.5458827018738,2590.5775809288025,2085.0316982269287,4948.159662139942
315.0641174316406,498.4527950286865,2590.4413418769836,2091.988546848297,4949.9463853313655
314.6474304199219,504.3144495487213,2587.883948326111,2083.5694987773895,1075.8499663327138
314.8232116699219,500.7355885505676,2590.608829975128,2089.8732414245605,4932.855930407297
314.9725036621094,499.8406038284302,2590.7617707252502,2090.92116689682,4931.968209745871
315.159423828125,499.0435447692871,2595.3941774368286,2096.3506326675415,4958.30203854506
314.6328430175781,504.8309361934662,2590.27281665802,2085.441880464554,4985.801049251669
315.21636962890625,497.08137607574463,2595.277590751648,2098.1962146759033,4947.943673450088
314.8823547363281,500.00756645202637,2593.4975056648254,2093.489939212799,4943.421333051016
